area,depth,baseline,season,season_year,n_hw_days,cum_intensity,mean_intensity,max_intensity,n_events,mean_duration,max_duration,mean_peak_intensity,max_peak_intensity,mean_event_severity,mean_gap_days_between_events,median_gap_days_between_events,n_hw_days_u,cum_intensity_u,delta_n_hw_days_unsmoothed,delta_cum_intensity_unsmoothed,n_hw_days_p2p5,n_hw_days_p50,n_hw_days_p97p5,cum_int_p2p5,cum_int_p50,cum_int_p97p5
SD22,surface,B,MAM,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1968,8,5.846771530249097,0.7308464412811371,1.0355839857651006,1,8,8,1.0355839857651006,1.0355839857651006,1,NA,NA,8,4.3997715302491045,0,1.446999999999992,0,7,21.024999999999977,0,5.370611743772194,16.816218861209894
SD22,surface,B,DJF,1969,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1969,5,2.106829893238398,0.42136597864767966,0.6363914590747015,1,5,5,0.6363914590747015,0.6363914590747015,1,NA,NA,0,0,5,2.106829893238398,0,5,14,0,2.0594512455515996,6.2257323843415975
SD22,surface,B,MAM,1969,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1969,10,5.110803202847098,0.5110803202847098,0.9997092526689997,1,10,10,0.9997092526689997,0.9997092526689997,1,NA,NA,11,5.239027758007204,-1,-0.12822455516010578,0,9,26,0,4.626627046263398,14.003475658363346
SD22,surface,B,DJF,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1970,12,15.176312455515998,1.2646927046263332,2.3008145907473008,1,12,12,2.3008145907473008,2.3008145907473008,1.25,NA,NA,12,15.248012455515997,0,-0.07169999999999987,0,11,27,0,13.303982206405747,36.666643905693846
SD22,surface,B,MAM,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1972,12,10.246935231316698,0.8539112692763915,1.8334099644128017,1,12,12,1.8334099644128017,1.8334099644128017,1,NA,NA,10,9.856041281138797,2,0.39089395017790096,0,12,30,0,9.334038612099695,28.588959110320573
SD22,surface,B,MAM,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1973,9,2.690823843416368,0.2989804270462631,0.48607081850533973,1,9,9,0.48607081850533973,0.48607081850533973,1,NA,NA,10,3.633241637010679,-1,-0.942417793594311,0,8,22.024999999999977,0,2.362109964412808,6.993486903914592
SD22,surface,B,JJA,1973,7,7.404786476868495,1.0578266395526421,1.4513626334519998,1,7,7,1.4513626334519998,1.4513626334519998,1,NA,NA,7,4.9527864768685,0,2.4519999999999946,0,6,18.024999999999977,0,6.621870106761694,20.451433807829684
SD22,surface,B,MAM,1973,11,3.4095594306049692,0.3099599482368154,0.5148217081850497,1,11,11,0.5148217081850497,0.5148217081850497,1,NA,NA,13,5.32366334519572,-2,-1.9141039145907506,0,10.5,29,0,3.119070462633444,9.843397766903868
SD22,surface,B,SON,1973,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1974,8,0.7039110320284911,0.0879888790035614,0.12011387900356008,1,8,8,0.12011387900356008,0.12011387900356008,1,NA,NA,15,1.5508245551601596,-7,-0.8469135231316685,0,7,22,0,0.6275601423487713,1.986248879003615
SD22,surface,B,JJA,1974,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1974,22,12.263052313167272,0.5574114687803305,1.01569430604982,1,22,22,1.01569430604982,1.01569430604982,1,NA,NA,23,14.394211387900372,-1,-2.1311590747331,6,21,43,2.930641459074735,11.819591281138807,24.885342446619216
SD22,surface,B,SON,1974,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1975,50,39.874345907473305,0.797486918149466,1.2834604982206401,1,50,50,1.2834604982206401,1.2834604982206401,1,NA,NA,51,42.82022419928824,-1,-2.9458782918149353,28,50.5,73,19.48382694839855,40.18445088967971,62.756987277580045
SD22,surface,B,JJA,1975,31,19.38536049822071,0.625334209620023,1.7492330960854012,3,10.333333333333334,18,1.2301963226572,1.7492330960854012,1,13,13,22,14.901102135231412,9,4.484258362989298,14,30,51,5.4999063879003645,18.269663701067664,37.75756614768692
SD22,surface,B,MAM,1975,9,1.765585053380791,0.1961761170423101,0.3473626334519606,1,9,9,0.3473626334519606,0.3473626334519606,1,NA,NA,8,1.2168323843416409,1,0.5487526690391502,0,8,24,0,1.572289323843421,5.022454154804295
SD22,surface,B,SON,1975,24,17.047723131672637,0.7103217971530263,1.7557758007116995,3,8,13,0.7667268090153989,1.7557758007116995,1,22.5,22.5,25,16.52029750889684,-1,0.5274256227757981,8,23,41.02499999999998,1.927425943060403,15.586671708185005,37.37186536476894
SD22,surface,B,DJF,1976,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1976,26,15.543268327402092,0.5978180125923882,1.6152679715301979,1,26,26,1.6152679715301979,1.6152679715301979,1,NA,NA,26,12.301268327402102,0,3.2419999999999902,7,26,47,3.454355667259868,15.209356583629743,31.066085685053125
SD22,surface,B,MAM,1976,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1976,5,0.7631508896797019,0.1526301779359404,0.24930498220640018,1,5,5,0.24930498220640018,0.24930498220640018,1,NA,NA,0,0,5,0.7631508896797019,0,4,14,0,0.7121903914591012,2.1875316725979044
SD22,surface,B,DJF,1977,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1977,6,0.7944113879003005,0.13240189798338342,0.2695583629893008,1,6,6,0.2695583629893008,0.2695583629893008,1,NA,NA,0,0,6,0.7944113879003005,0,6,17,0,0.7892669039145943,2.245187526690277
SD22,surface,B,MAM,1977,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1977,24,9.180774733096142,0.38253228054567256,0.7258238434163697,1,24,24,0.7258238434163697,0.7258238434163697,1,NA,NA,24,9.802874733096141,0,-0.6220999999999997,7,24,46,1.608820667259796,8.946927580071222,18.632290818505567
SD22,surface,B,DJF,1978,7,1.2953085409252507,0.18504407727503583,0.27787615658362963,1,7,7,0.27787615658362963,0.27787615658362963,1,NA,NA,7,1.6425085409252498,0,-0.34719999999999906,0,6,20,0,1.2093217081850414,3.9257006049821666
SD22,surface,B,JJA,1978,9,23.606178291815095,2.622908699090566,3.6175291814947013,1,9,9,3.6175291814947013,3.6175291814947013,2.111111111111111,NA,NA,9,21.7183782918151,0,1.887799999999995,0,8,23,0,20.645366548042798,62.783080596086066
SD22,surface,B,MAM,1978,2,1.7420224199287997,0.8710112099643998,1.2191946619216996,1,2,2,1.2191946619216996,1.2191946619216996,1,NA,NA,2,1.9446224199288,0,-0.20260000000000034,0,2,6,0,1.7420224199287997,5.226067259786399
SD22,surface,B,SON,1978,26,17.602511743772254,0.6770196824527789,1.3144918149466198,1,26,26,1.3144918149466198,1.3144918149466198,1.0769230769230769,NA,NA,26,19.09841174377225,0,-1.4958999999999953,7,26,48,3.261060809608552,17.10184199288257,36.04082842526691
SD22,surface,B,DJF,1979,12,2.947895729537369,0.2456579774614474,0.43874697508896965,2,6,7,0.37821761565836454,0.43874697508896965,1,4,4,8,2.8113423487544518,4,0.13655338078291734,2,11,26,0.3516946619217096,2.8395560498220638,6.672769777580083
SD22,surface,B,JJA,1979,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1979,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1979,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1980,6,1.3859715302488986,0.2309952550414831,0.39795017793589693,1,6,6,0.39795017793589693,0.39795017793589693,1,NA,NA,0,0,6,1.3859715302488986,0,5,16,0,1.3030775800709975,3.976759786476297
SD22,surface,B,MAM,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1981,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1981,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,0.7446419928825989,-4,-0.7446419928825989,0,0,0,0,0,0
SD22,surface,B,MAM,1981,5,0.6507576512455495,0.13015153024910991,0.24609822064056974,1,5,5,0.24609822064056974,0.24609822064056974,1,NA,NA,7,1.1994348754448305,-2,-0.548677224199281,0,4,15,0,0.6484768683273998,1.9530812010676086
SD22,surface,B,SON,1981,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1982,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1982,34,30.75775195729519,0.9046397634498586,2.372041637010698,2,17,25,2.0865553380782993,2.372041637010698,1.1666666666666665,39,39,34,25.159551957295193,0,5.5981999999999985,13,34,54,9.477261797152984,30.60588416370104,55.51813371886126
SD22,surface,B,MAM,1982,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1982,10,2.9992918149466252,0.2999291814946625,0.517540569394999,2,5,5,0.49902846975089954,0.517540569394999,1,27,27,12,2.7972985765124267,-2,0.20199323843419847,1,10,23,0.082241637010699975,2.9053067615658534,7.0068836387899935
SD22,surface,B,DJF,1983,13,2.7913430604982308,0.2147186969614024,0.42372313167260023,2,6.5,8,0.34956743772242005,0.42372313167260023,1,10,10,14,3.698339857651261,-1,-0.9069967971530302,1,12,27.024999999999977,0.14974634341636525,2.5380396797153155,6.7189419128114105
SD22,surface,B,JJA,1983,9,4.264984341636904,0.47388714907076707,0.6550128113879019,1,9,9,0.6550128113879019,0.6550128113879019,1,NA,NA,3,1.0666480427045997,6,3.198336298932304,0,8,23,0,3.8224092526689546,10.940054946618979
SD22,surface,B,MAM,1983,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1983,4,2.9450661921706995,0.7362665480426749,0.9581654804269988,1,4,4,0.9581654804269988,0.9581654804269988,1,NA,NA,4,3.300166192170696,0,-0.35509999999999664,0,4,12,0,2.9450661921706995,8.826435026689994
SD22,surface,B,DJF,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1984,7,1.2979982206405687,0.18542831723436695,0.36389217081850944,1,7,7,0.36389217081850944,0.36389217081850944,1,NA,NA,6,1.3940953736654773,1,-0.09609715302490862,0,6,19.024999999999977,0,1.2308348754448382,3.75108433274021
SD22,surface,B,DJF,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1985,5,3.3465434163700962,0.6693086832740193,1.085707117437698,1,5,5,1.085707117437698,1.085707117437698,1,NA,NA,5,2.1804434163700996,0,1.1660999999999966,0,4,15,0,3.0085886120995973,10.039630249110289
SD22,surface,B,MAM,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1986,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1986,9,9.621854092526593,1.0690948991696214,2.1549106761566,1,9,9,2.1549106761566,2.1549106761566,1.1111111111111112,NA,NA,8,7.296875444839799,1,2.3249786476867946,0,9,23,0,8.912893238434043,27.276158042704335
SD22,surface,B,MAM,1986,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1986,6,1.9584071174377211,0.32640118623962017,0.3924982206405705,1,6,6,0.3924982206405705,0.3924982206405705,1,NA,NA,7,2.49032633451957,-1,-0.5319192170818487,0,5,16,0,1.6993818505338112,5.377049466192163
SD22,surface,B,DJF,1987,20,10.582131672597859,0.5291065836298929,0.9398711743772195,1,20,20,0.9398711743772195,0.9398711743772195,1,NA,NA,20,11.98633167259786,0,-1.4042000000000012,2,20,40,0.5763875444839899,10.100375978647687,23.323870774021326
SD22,surface,B,JJA,1987,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1987,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1987,6,0.4450281138790011,0.07417135231316685,0.12988612099643948,1,6,6,0.12988612099643948,0.12988612099643948,1,NA,NA,7,1.09613202846975,-1,-0.6511039145907489,0,5,16.024999999999977,0,0.3777354092526708,1.2217898042704505
SD22,surface,B,DJF,1988,49,27.058837366548055,0.5522211707458787,1.1763989323843398,1,49,49,1.1763989323843398,1.1763989323843398,1,NA,NA,50,29.348984697508918,-1,-2.2901473309608633,26.975,49,72.02499999999998,12.037373896797131,27.250484519572986,44.411873140569405
SD22,surface,B,JJA,1988,18,12.112259430604894,0.6729033017002719,1.124290747330999,1,18,18,1.124290747330999,1.124290747330999,1,NA,NA,19,11.499129181494595,-1,0.6131302491102986,1,18,38,0.4354708185052978,12.086508896797094,27.68189475088946
SD22,surface,B,MAM,1988,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1988,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1989,59,32.34508896797154,0.548221846914772,1.20502135231317,1,59,59,1.20502135231317,1.20502135231317,1,NA,NA,59,35.77345373665483,0,-3.428364768683288,37,59,80,17.396155613879046,31.61069697508899,49.130851770462655
SD22,surface,B,JJA,1989,18,18.1252804270461,1.0069600237247833,1.8447220640568993,2,9,12,1.701870996441249,1.8447220640568993,1,7,7,17,16.343675800711605,1,1.7816046263344951,5,17,35,3.7487835498220003,17.09104074733085,37.6997227491099
SD22,surface,B,MAM,1989,34,16.883313167259786,0.49656803433116997,0.9373199288256204,1,34,34,0.9373199288256204,0.9373199288256204,1,NA,NA,34,19.27651316725978,0,-2.393199999999993,14,33,56.02499999999998,6.061729759786474,16.703431494661913,30.033068104982206
SD22,surface,B,SON,1989,33,13.86828327402141,0.4202510083036791,0.8041281138790008,2,16.5,25,0.6407387900356012,0.8041281138790008,1,23,23,34,14.68966832740212,-1,-0.8213850533807108,13,32,55,3.6518294483986145,13.526746797153283,26.161102891459475
SD22,surface,B,DJF,1990,44,45.27007259786478,1.0288652863151087,1.7249565836298895,1,44,44,1.7249565836298895,1.7249565836298895,1,NA,NA,49,47.24692206405697,-5,-1.976849466192185,21,43,67,20.785399982206403,44.086218149466205,70.35227239323844
SD22,surface,B,JJA,1990,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1990,86,106.6790409252671,1.2404539642472916,4.301075444839901,1,86,86,4.301075444839901,4.301075444839901,1.2325581395348837,NA,NA,86,112.37054092526711,0,-5.691500000000005,75,87,92,69.84241867437729,106.1825346975091,154.08928739323875
SD22,surface,B,SON,1990,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1991,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1991,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1991,11,2.7478850533807906,0.24980773212552643,0.82159288256228,1,11,11,0.82159288256228,0.82159288256228,1,NA,NA,13,3.8976135231316817,-2,-1.1497284697508912,0,10,27,0,2.55884092526691,7.9895014501779595
SD22,surface,B,SON,1991,7,2.2541241992881993,0.322017742755457,0.4725672597864996,1,7,7,0.4725672597864996,0.4725672597864996,1,NA,NA,7,1.3879241992882,0,0.8661999999999992,0,6,20.024999999999977,0,1.9899580071173997,6.660214893238244
SD22,surface,B,DJF,1992,15,2.9721839857651218,0.19814559905100812,0.3648886120996404,3,5,8,0.22262384341637023,0.3648886120996404,1,21.5,21.5,20,4.446352669039142,-5,-1.4741686832740206,3,14,30,0.2826441637010682,2.8513204626334416,6.452986521352304
SD22,surface,B,JJA,1992,23,20.8608690391462,0.9069943060498348,2.0578284697508984,2,11.5,18,1.2846580071174483,2.0578284697508984,1.0277777777777777,7,7,23,17.86925622775831,0,2.9916128113878884,6.975000000000001,22,41,2.881609697509149,19.292275088968147,43.30398681494737
SD22,surface,B,MAM,1992,20,8.329404270462689,0.41647021352313446,1.4469206405693988,2,10,13,0.9342250889679746,1.4469206405693988,1,66,66,25,7.392626690391538,-5,0.9367775800711513,5,20,38,1.6569430071174236,8.042340391459124,18.752996717082034
SD22,surface,B,SON,1992,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1993,6,1.4450921708185103,0.24084869513641838,0.35353024911032005,1,6,6,0.35353024911032005,0.35353024911032005,1,NA,NA,6,0.9283921708185101,0,0.5167000000000002,0,6,17,0,1.39253309608541,4.284031414590756
SD22,surface,B,JJA,1993,6,2.4334181494660996,0.40556969157768324,0.6890227758007015,1,6,6,0.6890227758007015,0.6890227758007015,1,NA,NA,6,1.6811181494660978,0,0.7523000000000017,0,5,16,0,2.1429341637009998,6.795716832739907
SD22,surface,B,MAM,1993,15,6.6307818505338005,0.44205212336892,1.106303558718901,1,15,15,1.106303558718901,1.106303558718901,1,NA,NA,23,8.784212811387931,-8,-2.1534309608541307,0,14,34,0,6.132517793594404,15.335758736654723
SD22,surface,B,SON,1993,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1994,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1994,31,51.595126690391396,1.6643589254964966,2.8204686832739974,1,31,31,2.8204686832739974,2.8204686832739974,1.4193548387096775,NA,NA,31,48.0437266903914,0,3.551399999999994,10,32,53,12.8948248487544,50.008891814946516,101.63648135231313
SD22,surface,B,MAM,1994,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1994,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,0.3673640569394996,-4,-0.3673640569394996,0,0,0,0,0,0
SD22,surface,B,DJF,1995,17,6.746969395017779,0.3968805526481046,1.0047466192170802,1,17,17,1.0047466192170802,1.0047466192170802,1,NA,NA,23,8.340232384341633,-6,-1.5932629893238532,1,17,37,0.12120355871886002,6.274118327402119,16.59072819395013
SD22,surface,B,JJA,1995,31,24.630296797153008,0.794525703133968,2.3273017793593986,1,31,31,2.3273017793593986,2.3273017793593986,1.096774193548387,NA,NA,23,18.185698932384405,8,6.444597864768603,12,30,56,5.881967348754392,22.832842348754262,50.75194891459082
SD22,surface,B,MAM,1995,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1995,8,5.0687587188613,0.6335948398576625,0.9815782918149001,1,8,8,0.9815782918149001,0.9815782918149001,1,NA,NA,8,3.916258718861302,0,1.152499999999998,0,7,22,0,4.7816670818506495,14.704527660142531
SD22,surface,B,DJF,1996,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1996,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1996,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,SON,1996,5,1.1944558718860598,0.23889117437721197,0.4768483985765002,1,5,5,0.4768483985765002,0.4768483985765002,1,NA,NA,5,1.1988558718860602,0,-0.004400000000000404,0,5,15,0,1.1944558718860598,3.512023505337869
SD22,surface,B,DJF,1997,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1997,34,73.67647330960851,2.166955097341427,3.7049056939502023,2,17,29,2.0990779359430505,3.7049056939502023,1.3275862068965516,17,17,33,67.9369697508896,1,5.7395035587189085,13,34,56,21.939480071174366,71.64107829181486,134.759100177936
SD22,surface,B,MAM,1997,16,4.34930142348754,0.27183133896797124,0.47821103202847004,1,16,16,0.47821103202847004,0.47821103202847004,1,NA,NA,17,4.1813092526690285,-1,0.16799217081851125,0,15,34,0,4.098335409252664,10.122506548042697
SD22,surface,B,SON,1997,9,21.2354985765125,2.3594998418347224,3.0074110320285,1,9,9,3.0074110320285,3.0074110320285,1.7777777777777777,NA,NA,9,21.1010985765125,0,0.13440000000000296,0,8,22,0,18.257996619217153,55.865919039145844
SD22,surface,B,DJF,1998,21,14.728309964412798,0.7013480935434667,1.39274946619217,2,10.5,15,0.791489857651245,1.39274946619217,1,24,24,15,15.33840889679715,6,-0.6100989323843518,5,20,38,0.841353176156579,12.977055160142328,33.40043524911032
SD22,surface,B,JJA,1998,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,1998,31,17.394116370106577,0.5611005280679542,1.6938249110319994,2,15.5,22,1.3708165480426895,1.6938249110319994,1,52,52,34,19.665138434163573,-3,-2.2710220640569965,12,30,49,5.794440756227505,16.674231850533594,30.7447417526688
SD22,surface,B,SON,1998,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,DJF,1999,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,JJA,1999,14,3.5072825622775987,0.2505201830198285,0.6617448398576009,2,7,10,0.39814483985765037,0.6617448398576009,1,56,56,0,0,14,3.5072825622775987,2,14,29.024999999999977,0.2520975088967994,3.296207473309652,8.349540115658352
SD22,surface,B,MAM,1999,14,3.859324911032072,0.27566606507371944,0.49969074733096,2,7,12,0.3226402135231301,0.49969074733096,1,46,46,14,5.024202135231321,0,-1.164877224199249,2,14,30,0.2223498220641016,3.583986476868372,9.41548188612103
SD22,surface,B,SON,1999,25,12.42471352313169,0.49698854092526756,1.0492597864768989,1,25,25,1.0492597864768989,1.0492597864768989,1,NA,NA,25,11.5281135231317,0,0.8965999999999905,7,24,46.02499999999998,2.793898496441254,11.652335053380792,24.49305805160126
SD22,surface,B,DJF,2000,13,2.9259145907473294,0.22507035313440996,0.3429487544484,1,13,13,0.3429487544484,0.3429487544484,1,NA,NA,15,3.476131672597858,-2,-0.5502170818505285,0,12,29,0,2.6331199288256144,7.23289109430604
SD22,surface,B,JJA,2000,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD22,surface,B,MAM,2000,34,56.81995444839882,1.6711751308352596,3.7845231316726,1,34,34,3.7845231316726,3.7845231316726,1.5294117647058822,NA,NA,43,58.88929893238459,-9,-2.0693444839857733,13,34,56,16.691136423487645,55.906085231317064,100.95136911921729
SD22,surface,B,SON,2000,9,2.153773665480421,0.23930818505338014,0.6361209964412806,1,9,9,0.6361209964412806,0.6361209964412806,1,NA,NA,18,3.8651846975088313,-9,-1.7114110320284102,0,8,25,0,1.9501181494661912,5.841890587188597
